"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
2.5178111177013e-09,154,1105,1.75137767090553,"Central nervous system development "," http://amigo.geneontology.org/amigo/term/GO:0007417"," SCIN  PAX6  TYROBP  CNTN1  VIM  TIMP2  DNAH5  MYO16  CAPG  NNAT  ATP2B4  SEZ6  MAOB  CDC42  WDR1  PAFAH1B3  OPHN1  OXCT1  GSTP1  DYNLL1  PHGDH  EFNA2  MAPK1  TTLL1  SLC8A3  SMARCA1  MAPK3  CBLN1  ERCC2  SLC17A7  NUMBL  PBX4  PTN  PTPRZ1  GLI3  SUFU  PPP1R9B  GLI1  MDGA1  HMGCS1  HES1  GNB4  LOXL3  RAB3GAP1  TNR  STXBP3  DOCK7  HPCAL4  B4GALT2  PTBP2  STMN1  NRP2  APAF1  HPCA  CXCR4  NPY  SOX4  YWHAH  SMO  NCAN  PLXNA3  DNAJB1  BCAN  TRPC4  MEIS2  TSPAN2  YWHAQ  MYCN  SOX3  TLR2  SIX3  FGF2  AMIGO2  ZIC5  SSTR1  BCL2A1  NTRK3  SH3GL3  CDH11  ERBB2  TBX19  UFC1  PTPRG  TAGLN3  TMEM108  EPHA5  SFRP2  PDGFC  VLDLR  NFIB  GLUD1  KLHL1  HNMT  PTS  SLC7A11  GRID2  NR4A2  AFF2  FZD1  IL34  GRIN2C  SHANK1  SHANK2  WNT4  MXRA8  ARPC5  GABRB1  INTU  PTCHD1  PCDH19  TTC8  NAV2  SEMA6B  SRR  NR0B1  P2RY12  ROBO1  ITGAM  SMAD1  CDH2  S1PR1  GRIK1  NPTX1  MACROD2  GNG12  C1QA  BAIAP2  SOX11  ANKLE2  SLC17A8  SSTR2  OXTR  CSF1R  TSKU  PRKG1  NR2F2  NRG3  PTCH1  CCIN  GABRA5  SLIT1  COL4A1  WNT7B  NANOS1  RELN  PCDH18  PGAP1  NCOA6  DMD  TCTN1  CCDC85C  LYN  GRIN2B  MARCKS"
2.56544039418575e-09,242,1982,1.53438053840685,"Locomotion "," http://amigo.geneontology.org/amigo/term/GO:0040011"," CD99  PLXND1  RALA  TBXA2R  PAX6  CDKL5  NISCH  DCN  IGF1  SNAI2  CD74  TMSB10  DNAH5  PHPT1  ATP2B4  ELMO2  NAV3  KIF2A  CDC42  WDR1  VASH1  CRMP1  SEMA3C  GPC4  RAP1GAP  EDN1  OPHN1  RFX3  CXCL2  FAT1  GSTP1  CPNE3  ARHGAP4  EFNB1  GLG1  OSBPL8  CD200  TEKT2  EPB41L4B  HSD3B7  EFNA2  MAPK1  PPM1F  SLC16A8  TTLL1  PDGFB  PLTP  DOK5  LAMA1  TIMP1  CORO1A  MAPK3  PYCARD  CTSH  RPS19  ITGB8  PTN  GLI3  C5  KANK1  CREB3  PBLD  PPP1R9B  EFNB3  FOLR1  CD81  GLI1  ARPC3  MDGA1  SPARC  WWC1  DPYSL3  HES1  RPL24  DOK1  IGFBP5  MARK1  TNR  DOCK7  MIIP  NRP2  CCN2  NR4A3  TEK  CXCR4  ATP8A1  USP9X  DOK4  NUP85  IL1B  RAC2  SMO  MOSPD2  APOE  PLXNA3  CAP1  LGALS3  ITGB4  PTPRA  SFTPD  RRAS2  NAV1  PDGFRA  CD63  SEMA4F  PLXNC1  EDNRB  LCP1  NIBAN2  CCN3  IL33  KIAA0319  TUBB2A  SULF1  SIX3  FGF2  ITGB7  DNAJA4  TPM1  NTRK3  CMTM3  MINK1  TNFRSF11A  ERBB2  VAV1  PTPRF  TMEFF2  PTPRG  EPHA5  SNCA  SFRP2  PDGFC  PLK2  TCTE1  ARHGAP18  VLDLR  NFIB  NCAM1  GPM6A  SLC7A11  ENKUR  TMEM18  DPYSL4  CCL28  ASTN1  GJA1  PTPRR  NR4A2  CMTM7  NUS1  SEMA3D  JPH3  ANGPT1  SH3RF1  TMSB4Y  CXADR  RHOC  SST  MMP14  IL34  DPYSL5  CFAP251  CELF3  SHC1  CCR5  GRIN2C  WNT4  ARPC5  VANGL2  ARPC2  ADAMTS9  CCR1  PRKCD  TTC8  SPRED1  DCHS1  MAPK7  PPIB  MESP1  SMAD3  MAPRE2  SEMA6B  SLC3A2  P2RY12  GPR183  ROBO1  ITGAM  ALCAM  CMTM8  CDH2  S1PR1  PTGER4  P2RY6  SCG2  RSPH9  CSPG4  JUP  CMKLR1  BTC  BDNF  CD151  RIC8A  THBD  GPC5  MYADM  RAP2B  IDH2  CSF1R  SPATA13  GPC6  CCBE1  EFHC2  DNAH2  ACTG1  SLIT3  FAM110C  CIB1  PRKG1  NR2F2  NRG3  DNAH14  PTCH1  SLIT1  GCNT1  NANOS1  RELN  HMGB1  SEMA4A  FUT4  PRPF40A  HRH1  SRGAP1  MEIG1  SIRPA  DDRGK1  RASGEF1A  TMSB4X  DOK6  ANG  TNFSF12  LYN  CD24"
6.53860981854459e-09,115,757,1.9090764769538,"Cell junction organization "," http://amigo.geneontology.org/amigo/term/GO:0034330"," PLXND1  CDKL5  SNAI2  CDH10  GPM6B  ARHGAP6  CDH3  SEZ6  CBFB  SDK2  CDC42  WDR1  LIMS2  GPC4  OPHN1  PALM  ARVCF  PPM1F  SLC8A3  CBLN1  NUMBL  PTN  MPP2  MDGA1  CDH9  SPARC  DBN1  TNR  SLC8A2  NRP2  PCDH17  TEK  IL1B  APOE  ITGB4  PTPRA  BCAN  APLNR  TLR2  AMIGO2  PPFIA2  NTRK3  CDH11  ERBB2  PTPRF  NPHP1  TMEM108  SNCA  LRRTM2  CDH8  GPM6A  SLC7A11  ANK3  GABRA2  GRID2  GJA1  FARP1  CXADR  RHOC  LRFN2  MMP14  FZD1  C1QC  ZDHHC12  SHANK1  SHANK2  WNT4  NFIA  LRRTM1  PDLIM5  IGFN1  CAMKV  YWHAZ  VCP  RAPSN  C1QL3  RAB8B  GABRB3  DCHS1  SMAD3  MAPRE2  GRM5  NLGN1  ITGAM  CDH2  PRNP  TLN2  C1QB  C1QA  JUP  CTBP2  BAIAP2  LRRN1  BDNF  CD151  OXTR  CSF1R  CADM1  GPC6  ACTG1  PCLO  BCR  KRT14  SLIT1  COL4A1  ERC2  WNT7B  FZD9  RELN  SEMA4A  S100A10  NOS1AP  ANG  PCDHGC3  GRIN2B"
6.71484443716104e-09,218,1757,1.559215335853,"Neurogenesis "," http://amigo.geneontology.org/amigo/term/GO:0022008"," CFLAR  PLXND1  PAX6  CDKL5  CNTN1  VIM  TIMP2  MYO16  GPM6B  DTNBP1  NEDD4L  NNAT  SEZ6  NAV3  ACSL4  SDK2  CNGB1  CDC42  WDR1  CRMP1  SEMA3C  RAP1GAP  OPHN1  CHRNA3  SMARCD3  ULK2  GSTP1  RAB10  ARHGAP4  EFNB1  DLL3  PHGDH  EFNA2  MAPK1  TTLL1  SLC8A3  DOK5  LAMA1  SMARCA1  MAPK3  CBLN1  SYT17  ERCC2  NUMBL  PBX4  PTN  PTPRZ1  GLI3  KANK1  SUFU  PPP1R9B  EFNB3  MMD  FOLR1  RASAL1  RAB35  MDGA1  PRPH2  DPYSL3  DBN1  BCHE  HES1  RPL24  CSPG5  DOK1  STK25  MARK1  TNR  DOCK7  STMN1  NRP2  CNR1  MYB  CXCR4  NPY  USP9X  SOX4  CPNE5  DOK4  IL1B  YWHAH  RAC2  SMO  ELL3  APOE  ATXN10  PRDM12  PLXNA3  ITGB4  PTPRA  ATP8A2  TRPC4  TSPAN2  MYCN  NAV1  CRB1  SOX3  DTX1  AVIL  SEMA4F  PLXNC1  EDNRB  ABI1  NIBAN2  IL33  KIAA0319  TUBB2A  MTCH1  TLR2  YAP1  SIX3  FGF2  PPFIA2  NTRK3  SH3GL3  CDH11  MINK1  ERBB2  PTPRF  CTDSP1  PTPRG  TMEM108  EPHA5  SFRP2  PLK2  DYNLT1  VLDLR  NFIB  SLC39A12  NCAM1  PCDH15  KLHL1  GPM6A  ANK3  DPYSL4  ASTN1  GRID2  GJA1  FARP1  NR4A2  SEMA3D  IMPACT  TNIK  SH3RF1  CHODL  NCAM2  MOV10  FZD7  MMP14  FZD1  IL34  DPYSL5  SHC1  SHANK1  TBC1D24  SHANK2  WNT4  MXRA8  PDLIM5  GABRB1  HEYL  YWHAZ  TTC8  DCHS1  MAPK7  MESP1  NAV2  SEMA6B  CYB5D2  RGS14  GPRIN1  P2RY12  MINAR1  GPR183  NLGN1  ROBO1  WNT10B  ALCAM  CDH2  S1PR1  NPTX1  RAPH1  C1QA  CSPG4  BAIAP2  BDNF  SOX11  FZD8  ATOH7  FZD2  IDH2  CSF1R  TSKU  TAFA1  EFHC2  ASCL2  SLIT3  CIB1  PRKG1  NR2F2  NRG3  PTCH1  GABRA5  RTN4RL2  SLIT1  WNT7B  NANOS1  FZD9  RELN  HMGB1  SEMA4A  GRIN3A  ZNF521  DMD  GPRIN2  TCTN1  DOK6  LYN"
1.1440985557555e-08,79,451,2.20126290468077,"Synapse organization "," http://amigo.geneontology.org/amigo/term/GO:0050808"," PLXND1  CDKL5  SEZ6  SDK2  CDC42  GPC4  OPHN1  PALM  SLC8A3  CBLN1  PTN  MPP2  MDGA1  CDH9  SPARC  DBN1  TNR  SLC8A2  NRP2  PCDH17  APOE  BCAN  TLR2  AMIGO2  PPFIA2  NTRK3  ERBB2  PTPRF  TMEM108  SNCA  LRRTM2  CDH8  GPM6A  SLC7A11  ANK3  GABRA2  GRID2  FARP1  LRFN2  FZD1  C1QC  ZDHHC12  SHANK1  SHANK2  NFIA  LRRTM1  PDLIM5  IGFN1  CAMKV  YWHAZ  VCP  RAPSN  C1QL3  GABRB3  GRM5  NLGN1  ITGAM  CDH2  PRNP  C1QB  C1QA  CTBP2  BAIAP2  LRRN1  BDNF  OXTR  GPC6  ACTG1  PCLO  SLIT1  COL4A1  ERC2  WNT7B  FZD9  RELN  SEMA4A  NOS1AP  PCDHGC3  GRIN2B"
1.54733019131281e-08,153,1127,1.70603870712755,"Circulatory system development "," http://amigo.geneontology.org/amigo/term/GO:0072359"," CFLAR  PLXND1  AP2B1  TBXA2R  PAX6  STAB1  DCN  IGF1  SNAI2  DNAH5  CC2D2A  ATP2B4  CALCRL  CDC42  VASH1  SEMA3C  EDN1  HSPB11  SMARCD3  KCNK2  OXCT1  FKBP1A  MYH7  IFT74  PCSK5  MAPK1  PDGFB  MTHFD1  LAMA1  MAPK3  CTSH  ITGB8  PTN  C1GALT1  GLI3  C5  SUFU  B9D1  CPE  FOLR1  GLI1  RBM24  SPARC  HES1  ACVR2B  NRP2  CCN2  TEK  TGFBI  CXCR4  SOX4  IL1B  SMO  LOXL1  TNNI3  APOE  NFATC1  RAMP1  FHOD3  APLNR  PDGFRA  COL4A2  EGLN1  NIBAN2  CCN3  SULF1  YAP1  RBP4  FGF2  TPM1  NTRK3  ERBB2  TBX19  SFRP2  PLK2  RSPO3  SLC39A12  PDCD4  GJA1  HHEX  DDAH1  NUS1  ANGPT1  PDLIM3  SORBS2  CXADR  FZD7  MMP14  PKNOX1  SHC1  PLCD3  WNT4  VANGL2  PDLIM5  ADAMTS9  HEYL  HPGD  NPY1R  NPY5R  TLR3  YWHAZ  TMEM65  CYBB  SPRED1  TMEM100  DCHS1  MAPK7  MESP1  SMAD3  STIM1  AXIN2  MINAR1  ROBO1  SMAD1  CDH2  SGCD  S1PR1  APLN  HOPX  SCG2  EFEMP2  CSPG4  JUP  TCAP  SH3PXD2B  SMAD2  SOX11  JUN  RIC8A  FZD2  OXTR  ANXA2  CCBE1  ACTG1  ADAP2  SLIT3  CIB1  TNFAIP2  NR2F2  ZFP36L1  PTCH1  PDE2A  COL4A1  WNT7B  HMGB1  SEMA4A  RYR1  SLC2A10  NRAP  NCOA6  ANG  TNFSF12  YJEFN3"
1.81782646322025e-08,151,1111,1.70798579306663,"Negative regulation of multicellular organismal process "," http://amigo.geneontology.org/amigo/term/GO:0051241"," TMEM176A  TBXA2R  PAX6  STAB1  DCN  TYROBP  IGF1  SNAI2  CD74  PTGER3  ATP2B4  CDH3  CALCRL  NAV3  CBFB  VASH1  SEMA3C  RAP1GAP  EDN1  C1QTNF3  KCNK2  GSTP1  PTHLH  ARHGAP4  DLL3  CD200  COMT  PDGFB  TIMP1  NUTF2  CBLN1  PYCARD  NOVA2  TNNT1  RPS19  CD33  PTN  PHF14  TMEM176B  GLI3  PBLD  DHX58  EFNB3  SPARC  HMGCR  WWC1  HES1  ACVR2B  LOXL3  EFEMP1  IGFBP5  TNR  WDR77  DOCK7  MAD2L2  GPR68  TEK  ZNF706  PRDX4  IL1B  FGL2  YWHAH  SMO  APOE  APOC1  PLXNA3  F12  PIAS3  SFTPD  MYCN  PDGFRA  COL4A2  HAVCR2  DTX1  SEMA4F  NIBAN2  CCN3  IL33  KIAA0319  TLR2  ARRB1  SULF1  RBP4  HERC5  FGF2  DNAJA4  NTRK3  ERBB2  CTDSP1  PTPRG  IL17RD  SFRP2  PLK2  CRHBP  DYNLT1  NFIB  PDCD4  FOXO1  GJA1  HHEX  PTPRR  SEMA3D  ANGPT1  VSIG4  FZD7  UBE2L6  C1QC  SHC1  WNT4  ADAMTS9  CCR1  PRKCD  TLR3  SPRED1  MESP1  SMAD3  SEMA6B  ADRB2  MINAR1  ROBO1  WNT10B  APLN  PTGER4  PRNP  JUP  CMKLR1  SOX11  CHID1  THBD  OXTR  IDH2  TSKU  ANXA2  ASCL2  TRAIP  PRKG1  NR2F2  PTCH1  SLIT1  ISG15  HMGB1  SEMA4A  DACT3  SLC2A10  ENPP1  SIRPA  LGR4  TMSB4X  YJEFN3  LYN  CD24"
2.21541574828166e-08,226,1867,1.52119709289588,"Protein transport "," http://amigo.geneontology.org/amigo/term/GO:0015031"," AP2B1  BAIAP3  RPS20  IGF1  CD74  RAB27B  GPM6B  FAM160A2  NNAT  PHPT1  CALCRL  ACSL4  EXOC5  CLTCL1  CDC42  RPL31  SREBF1  DERL2  CACNG4  SAR1A  RFX3  HSPB11  C1QTNF3  OXCT1  RAB10  DYNLL1  RAPGEF4  CD200  SH3GLB1  PCSK5  TIMM13  SNAP29  MAPK1  PPM1F  RAB36  MLC1  PXMP4  MYOM1  SYTL4  NUTF2  CBLN1  AP3B2  LIN7B  PDCD5  BBC3  RPS19  CD33  STX1A  GLI3  SEC61B  TBC1D13  SUFU  NUP88  RAB34  CD81  PSMD9  COPZ1  GNPTAB  RAB35  MAN1A1  RAB23  HMGCR  RPL24  LMAN2L  STXBP3  STX12  CNR1  RAB32  VAMP8  DENND1A  GPR68  ENY2  FAM53C  SIL1  HPCA  RPS10  SOX4  C16orf70  NUP85  IL1B  RPL23  ROMO1  TIMM17B  YWHAH  RAC2  SMO  RPAIN  KCNA5  APOE  RPL36  CHMP2A  CHMP1A  RPL27  RAMP1  RAN  TBC1D14  COG6  ARF3  YWHAQ  TIMM10  CD63  AGAP2  LCP1  NMT1  TXN  RPL35  DERL1  CCN3  RPS6  TLR2  FCHSD2  ARRB1  SYTL2  RPLP1  PREB  EXOC6  RBP4  RPS24  HADH  VPS37B  SRP14  TOM1L1  SGSM2  ERBB2  SIRT3  CAPN10  RPS8  ILDR2  GUK1  ARL8A  RPL32  EPHA5  RPL37  DYNLT1  DENND2A  SYTL5  CETN2  VLDLR  STOM  GLUD1  SIDT2  FAU  DLG2  TIMM8B  RILPL2  SLC7A11  ANK3  ANKRD50  GJA1  CETN3  ANGPT1  ATP6V1C1  PEX10  ZDHHC12  UBE2Q1  RPL8  RPL26  RPL29  SNX7  SLC15A2  ADAMTS9  PRKCD  YWHAZ  ABCA1  VCP  TTC8  RAB8B  STXBP4  RPL27A  HSP90B1  COG1  YWHAB  SMAD3  VPS37C  LRP1B  PKIG  RAB3B  NLGN1  ITGAM  MYRIP  GABARAP  TMED10  GPR27  PKIA  PRNP  SCG2  C2CD2L  RPL38  JUP  ZDHHC24  GOLT1A  YIF1A  ZDHHC14  SMAD2  VPS37D  ZDHHC22  AP3S1  RPS27  AKAP5  MCFD2  IDH2  RPL35A  PTTG1IP  MX2  CIB1  PCLO  RILPL1  TECPR2  PGAP1  RPL12  RPS4X  UBL5  RPL10A  UBE2J1  RPL39  SPRN  CPLX3  ANG  NEURL1B  TOMM6  TBC1D26  RPL36A  ARFGAP3  PRAF2  SEC22B  CD24"
2.21541574828166e-08,78,451,2.17339881727974,"Regulation of membrane potential "," http://amigo.geneontology.org/amigo/term/GO:0042391"," DCN  GABRA3  NEDD4L  SEZ6  WDR1  CACNG4  EDN1  SLC4A4  CHRNA3  KCNK2  P2RX5  SLC8A3  NTSR1  GLRA2  CBLN1  SLC1A6  GRIK5  PTN  STX1A  MPP2  SLC4A3  RAB3GAP1  SLC8A2  CNR1  KCNJ5  YWHAH  KCNA5  PIAS3  KCNMB4  SCN2A  SCN7A  CASP1  PARP1  TMEM108  SNCA  CAMK2D  GLRA3  CHRNA6  ANK3  GABRA2  GRID2  GJA1  GRM1  SCN3A  PID1  CACNA2D1  CXADR  GRIA1  GRIN2C  SHANK1  SHANK2  GABRB1  GRIK3  GRIK2  VCP  GABRB3  SCN3B  GRM5  NTSR2  ADRB2  SCN9A  NLGN1  GRIK1  JUP  CNIH2  BAIAP2  JUN  GPR88  PYCR1  GABRA5  FZD9  INSYN2A  RELN  CACNA1H  GRIN3A  NOS1AP  DMD  GRIN2B"
2.21541574828166e-08,104,677,1.93048324292105,"Cell surface receptor signaling pathway involved in cell-cell signaling "," http://amigo.geneontology.org/amigo/term/GO:1905114"," AP2B1  SNAI2  DKK3  CDH3  SEZ6  CBFB  CDC42  NLE1  GPC4  CHRNA3  P2RX5  PSMD8  DAAM1  SLC8A3  PSMA6  NTSR1  RSPO4  GLRA2  CBLN1  GRIK5  STX1A  GLI3  PSMA2  SPIN1  KANK1  TNKS2  CCNY  RNF43  MPP2  CPE  FOLR1  PSMD9  GLI1  RAB3GAP1  MARK1  MAD2L2  SLC8A2  NDP  SOX4  PSMF1  PSMB2  SMO  APOE  NFATC1  ANKRD6  PSMB7  TLR2  SULF1  YAP1  PLCB2  FGF2  TMEM108  SNCA  SFRP2  GLRA3  RSPO3  CHRNA6  GRID2  TCF7L1  HHEX  NR4A2  TNIK  APCDD1  MOV10  FZD7  FZD1  GRIN2C  SHANK1  SHANK2  WNT4  VANGL2  PRICKLE2  GRIK2  VCP  DACT1  MESP1  SMAD3  AXIN2  ADRB2  NLGN1  WNT10B  ITGAM  CDH2  JUP  BAIAP2  FZD8  GPC5  FZD2  TSKU  GPC6  ZNRF3  GNG2  WNT7B  FZD9  INSYN2A  RELN  SULF2  DACT3  GRK6  CTR9  LGR4  PPM1N  CD24  GRIN2B"
2.359372525411e-08,119,815,1.83489289168769,"Cellular component morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0032989"," CFLAR  PLXND1  PAX6  CDKL5  TBPL1  MYO16  DTNBP1  NEDD4L  CDC42  WDR1  CRMP1  SEMA3C  RAP1GAP  EDN1  OPHN1  CHRNA3  ULK2  RAB10  ARHGAP4  EFNB1  EFNA2  MAPK1  DOK5  LAMA1  MAPK3  SYT17  ERCC2  TNNT1  NUMBL  PTN  PTPRZ1  GLI3  KANK1  EFNB3  RASAL1  DBN1  RPL24  CSPG5  DOK1  STK25  TNR  DOCK7  STMN1  NRP2  CXCR4  USP9X  CPNE5  DOK4  YWHAH  RAC2  SMO  APOE  PLXNA3  ITGB4  PTPRA  ATP8A2  FHOD3  PDGFRA  SEMA4F  PLXNC1  ABI1  NIBAN2  KIAA0319  TLR2  TMOD3  PPFIA2  TPM1  CDH11  MINK1  ERBB2  TMEM108  EPHA5  DYNLT1  VLDLR  NFIB  NCAM1  GPM6A  ANK3  NUBPL  DPYSL4  GJA1  FARP1  NR4A2  PID1  SEMA3D  IMPACT  TNIK  CHODL  MOV10  DPYSL5  SHC1  SHANK1  SHANK2  PDLIM5  TTC8  MAPK7  SEMA6B  NLGN1  ROBO1  ALCAM  CDH2  NPTX1  RAPH1  TCAP  BAIAP2  BDNF  CSF1R  TSKU  ACTG1  SLIT3  PTCH1  SLIT1  WNT7B  RELN  SEMA4A  NRAP  DMD  TCTN1  DOK6"
3.76332568699321e-08,201,1624,1.55536169149635,"Generation of neurons "," http://amigo.geneontology.org/amigo/term/GO:0048699"," CFLAR  PLXND1  PAX6  CDKL5  CNTN1  VIM  TIMP2  MYO16  GPM6B  DTNBP1  NEDD4L  NNAT  SEZ6  ACSL4  SDK2  CNGB1  CDC42  CRMP1  SEMA3C  RAP1GAP  OPHN1  CHRNA3  SMARCD3  ULK2  RAB10  ARHGAP4  EFNB1  DLL3  PHGDH  EFNA2  MAPK1  TTLL1  DOK5  LAMA1  SMARCA1  MAPK3  CBLN1  SYT17  ERCC2  NUMBL  PBX4  PTN  PTPRZ1  GLI3  KANK1  SUFU  PPP1R9B  EFNB3  MMD  FOLR1  RASAL1  RAB35  MDGA1  PRPH2  DPYSL3  DBN1  BCHE  HES1  RPL24  DOK1  STK25  MARK1  TNR  DOCK7  STMN1  NRP2  CNR1  MYB  CXCR4  NPY  USP9X  SOX4  CPNE5  DOK4  IL1B  YWHAH  RAC2  SMO  ELL3  APOE  ATXN10  PRDM12  PLXNA3  PTPRA  ATP8A2  TSPAN2  MYCN  NAV1  CRB1  SOX3  DTX1  AVIL  SEMA4F  PLXNC1  EDNRB  ABI1  NIBAN2  KIAA0319  TUBB2A  MTCH1  TLR2  YAP1  SIX3  PPFIA2  NTRK3  SH3GL3  CDH11  MINK1  ERBB2  PTPRF  CTDSP1  PTPRG  TMEM108  EPHA5  SFRP2  PLK2  DYNLT1  VLDLR  NFIB  SLC39A12  NCAM1  PCDH15  KLHL1  GPM6A  ANK3  DPYSL4  ASTN1  GRID2  GJA1  FARP1  NR4A2  SEMA3D  IMPACT  TNIK  SH3RF1  CHODL  NCAM2  MOV10  FZD7  FZD1  IL34  DPYSL5  SHC1  SHANK1  TBC1D24  SHANK2  WNT4  PDLIM5  GABRB1  HEYL  YWHAZ  TTC8  MAPK7  SEMA6B  CYB5D2  RGS14  GPRIN1  MINAR1  NLGN1  ROBO1  WNT10B  ALCAM  CDH2  S1PR1  NPTX1  RAPH1  C1QA  BAIAP2  BDNF  SOX11  FZD8  ATOH7  FZD2  IDH2  CSF1R  TSKU  TAFA1  EFHC2  ASCL2  SLIT3  CIB1  PRKG1  NR2F2  NRG3  PTCH1  GABRA5  RTN4RL2  SLIT1  WNT7B  NANOS1  FZD9  RELN  HMGB1  SEMA4A  GRIN3A  ZNF521  DMD  GPRIN2  TCTN1  DOK6  LYN"
4.06813646052048e-08,193,1545,1.56982120365514,"Export from cell "," http://amigo.geneontology.org/amigo/term/GO:0140352"," RALA  SCIN  BAIAP3  MGST1  NISCH  TYROBP  IGF1  RNASET2  TIMP2  AGA  RAB27B  DTNBP1  NNAT  PHPT1  ACSL4  MAOB  EXOC5  WDR1  SREBF1  EDN1  RFX3  SLC4A4  CHRNA3  C1QTNF3  OXCT1  GSTP1  RAB10  CPNE3  FTL  DYNLL1  LTBP4  RAPGEF4  CD200  PCSK5  SNAP29  MAPK1  TIMP3  PDGFB  PYGL  SLC8A3  NTSR1  MYOM1  PGRMC1  TIMP1  SYTL4  CORO1A  CBLN1  PYCARD  SYT17  CTSH  SCG3  LIN7B  CD33  GRIK5  STX1A  PSMA2  RGS9  VAT1  PSMD9  SYT10  GNPTAB  SPARC  HMGCR  NIT2  CSPG5  RAB3GAP1  STXBP3  KDM5B  PRDX6  SLC8A2  CNR1  MYB  CCN2  VAMP8  NR4A3  NPC2  GPR68  ENY2  APAF1  CAT  PRDX4  IL13RA2  ATP8A1  SOX4  IL1B  PRKCG  FGL2  RAC2  CD68  SLC44A2  KCNA5  MOSPD2  APOE  CHMP2A  GMFG  CAP1  ACTR10  LGALS3  GRP  CD63  KCNMB4  NIBAN2  PSMB7  CCN3  TLR2  SYTL2  PREB  EXOC6  RBP4  SLC40A1  HADH  PPFIA2  SLC27A2  SRP14  TNFRSF11A  SIRT3  CAPN10  CREG1  ILDR2  FCGR2A  SCCPDH  DEGS1  ARL8A  EPHA5  SNCA  CRHBP  DYNLT1  SYTL5  CASK  HTR2C  STOM  GLUD1  SIDT2  NDUFC2  GJA1  SYN2  TAGLN2  CYB5R1  CSTB  UBE2Q1  ARPC5  SLC15A2  ALB  CCR1  PRKCD  NPY5R  SLC29A4  FABP5  ABCA1  CYBB  VCP  RAB8B  STXBP4  RAB3B  P2RY12  NLGN1  ITGAM  MYRIP  TMED10  PA2G4  GPR27  APLN  SCG2  C2CD2L  HSPA6  JUP  CTBP2  SMAD2  SOX11  CHID1  HTR1A  FUCA1  OXTR  RAP2B  IDH2  ANXA2  TNFAIP2  TMEM179B  PCLO  ERC2  HMGB1  CACNA1H  SIRPA  GRIN3A  PNP  APRT  TMSB4X  CPLX3  ANG  PLEKHO2  ARFGAP3  LYN  MILR1"
5.20433819192059e-08,142,1045,1.70762859840792,"Neuron projection development "," http://amigo.geneontology.org/amigo/term/GO:0031175"," CFLAR  PLXND1  PAX6  CDKL5  CNTN1  VIM  MYO16  GPM6B  DTNBP1  NEDD4L  SEZ6  ACSL4  CDC42  CRMP1  SEMA3C  RAP1GAP  OPHN1  CHRNA3  ULK2  RAB10  ARHGAP4  EFNB1  PHGDH  EFNA2  MAPK1  DOK5  LAMA1  MAPK3  SYT17  NUMBL  PTN  PTPRZ1  GLI3  KANK1  PPP1R9B  EFNB3  FOLR1  RASAL1  RAB35  DPYSL3  DBN1  HES1  RPL24  DOK1  STK25  MARK1  TNR  DOCK7  STMN1  NRP2  CNR1  CXCR4  NPY  USP9X  CPNE5  DOK4  YWHAH  RAC2  SMO  APOE  ATXN10  PRDM12  PLXNA3  PTPRA  ATP8A2  TSPAN2  AVIL  SEMA4F  PLXNC1  ABI1  NIBAN2  KIAA0319  PPFIA2  NTRK3  CDH11  MINK1  ERBB2  PTPRF  PTPRG  TMEM108  EPHA5  SFRP2  PLK2  DYNLT1  VLDLR  NFIB  SLC39A12  NCAM1  PCDH15  KLHL1  GPM6A  ANK3  DPYSL4  GRID2  GJA1  FARP1  NR4A2  SEMA3D  IMPACT  TNIK  CHODL  NCAM2  MOV10  FZD1  DPYSL5  SHC1  SHANK1  TBC1D24  SHANK2  PDLIM5  TTC8  MAPK7  SEMA6B  GPRIN1  MINAR1  NLGN1  ROBO1  ALCAM  CDH2  NPTX1  RAPH1  BAIAP2  BDNF  CSF1R  TSKU  EFHC2  SLIT3  CIB1  PRKG1  PTCH1  RTN4RL2  SLIT1  WNT7B  RELN  HMGB1  SEMA4A  GRIN3A  DMD  GPRIN2  TCTN1  DOK6  LYN"
6.03216765438827e-08,79,471,2.10779101913169,"Regulation of trans-synaptic signaling "," http://amigo.geneontology.org/amigo/term/GO:0099177"," BAIAP3  NISCH  TYROBP  CYP46A1  DTNBP1  CACNG4  EDN1  OPHN1  SCGN  CHRNA3  JPH4  MAPK1  SLC8A3  CBLN1  CALB1  GRIK5  PTN  STX1A  PPP1R9B  MPP2  DBN1  BCHE  CSPG5  RAB3GAP1  TNR  SLC8A2  CNR1  PCDH17  IL1B  PRKCG  YWHAH  APOE  PTPRA  KCNMB4  PPFIA2  CDH11  TMEM108  SNCA  PLK2  LRRTM2  CASK  SLC7A11  GRID2  GRM1  JPH3  GRIA1  LRFN2  ZDHHC12  GRIN2C  SHANK1  SHANK2  GRIK3  NPY5R  GRIK2  FABP5  RAPSN  GRM5  RGS14  ADRB2  NLGN1  CDH2  GRIK1  NPTX1  PRNP  CNIH2  BAIAP2  BDNF  AKAP5  OXTR  NRG3  BCR  ERC2  RELN  HRH1  GRIN3A  GRM3  CPLX3  NPTXR  GRIN2B"
