"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
6.72490508096254e-06,215,1910,1.45056070368386,"Regulation of transport "," http://amigo.geneontology.org/amigo/term/GO:0051049"," FGR  HECW1  ICA1  SLC25A5  ABCC8  NOS2  CACNA2D2  CAPN1  BID  BAK1  GOPC  SLC4A8  PIK3CB  OPN3  USP36  ATG5  RASGRF1  SPHK2  TM7SF3  ABCA7  CACNB1  ATP1B3  GNB5  ATP2B1  TMEM38A  OSBPL6  CADPS2  MTMR2  ACHE  GNAS  TESC  SIRT4  SLC9A1  AAAS  SORBS1  STX1B  HCN2  NEFH  MYLK2  E2F1  FMR1  PARD6A  ZDHHC2  KCNN4  CACNG7  SCN1B  NFKB1  STIM2  PPARGC1A  CPT1A  KCNA1  PPARD  GPLD1  VEGFA  GOLPH3  FGF12  KLHL24  KCNIP3  DNAJC27  PASK  AAK1  KCNC4  TNNT2  SGIP1  AKAP7  PKD2  RHOQ  PPP3CC  TARDBP  LYPLA1  KCNJ8  EEPD1  GIPC1  TTC21B  ACVR1C  PFKFB2  ACSL3  KCNS1  RTN2  MAP2K2  PLA2G5  PNKD  ATF4  LIF  MKLN1  KCNC1  FGF13  DPP6  CACNG6  KCNC3  NR1H2  MAP1B  REEP2  SNAP25  XPO4  EPHB2  ARNTL  EDEM1  IL15RA  RAB11FIP5  CAB39  GCC2  TBC1D4  STXBP1  MYC  PIM1  SORL1  PREPL  COX17  TRPC3  NUP54  PPP3CA  MFGE8  STAC2  CACNA1A  TRPM2  SAE1  CACNG8  ATP1B1  KCNH1  SYT2  SCN1A  TMF1  STXBP5L  CPLX2  SNX12  CDKN2A  CAMK2G  TCF7L2  FEZ1  SCN2B  ITPR1  AKAP6  FRMD4A  ADAM8  PTPN14  SAR1B  PLA2R1  PRKCA  DPH3  TTC39B  KCNS2  NRG1  CACNA2D3  APPL1  DGKI  BRAF  CABP1  KCNB1  EPB41  SYNJ1  KALRN  PCNT  SPTBN4  LRRC38  VSNL1  ATP1A1  ADORA1  PTX3  LRPAP1  C4orf3  HCN1  ADCY1  GAPVD1  PRKCB  GALR1  NDEL1  CACNG2  NKX3-1  LGI3  CA7  MFF  CPLX1  IRS1  KCNAB3  KCNS3  KCND3  OXSR1  GLRX  SYT12  KCNH6  ATP2A2  ATG13  SPHK1  SCN4B  KCNA3  KCNA2  ARIH2  YOD1  KCNJ14  CACNB4  FES  SLC8A1  CAMK1D  GAS6  GRIN2A  KCNK12  EFNA5  RAB11B  KCNQ5  HYAL3  SESTD1  KCNJ11  LRRK2  SCN8A  DNM3  PIM3  ARC  RYR2  SCAMP5  INPP5F  RUFY2  SYT15  SYT3  NEFL"
1.2301454740096e-05,70,451,2.00010278020453,"Regulation of membrane potential "," http://amigo.geneontology.org/amigo/term/GO:0042391"," BID  GCLM  BAK1  ADRB1  SLC4A8  ATP1B3  MTMR2  SLC9A1  DLD  STX1B  HCN2  P2RX6  ZMYND8  FMR1  KCNN4  ATP1A3  SCN1B  CNTNAP1  GABRA4  GLRB  KCNA1  SOD2  SLC29A1  GABRG2  SLC25A36  FGF12  AKAP7  GOT1  KCNJ8  FGF13  POPDC3  ATP1A4  MYC  PPP3CA  SLC39A8  CACNA1A  ATP1B1  KCNH1  SCN1A  GABRB2  SCN2B  AKAP6  GNA14  DGKI  KCNB1  ATP1A1  ADORA1  HCN1  CACNG2  PIP5KL1  MECP2  KCND3  GLRX  KCNH6  ATP2A2  SCN4B  KCNA2  CACNB4  GRID1  GJC1  SLC8A1  GRIN2A  KCNK12  KCNJ11  GABRD  LRRK2  SCN8A  BCO2  RYR2  INSYN1"
9.39819058919207e-05,42,231,2.34297754252531,"Neurotransmitter transport "," http://amigo.geneontology.org/amigo/term/GO:0006836"," ICA1  SLC6A13  SLC6A7  SLC4A8  CADPS2  RPH3A  SLC17A6  STX1B  SNPH  FMR1  NAPA  SLC6A12  SLC38A1  SLC29A1  SV2C  GIPC1  PNKD  SLC6A6  SNAP25  SLC38A2  GLS2  STXBP1  PREPL  NAAA  PPFIA4  SYT2  STXBP5L  CPLX2  DGKI  BRAF  SYNJ1  BRSK1  ADCY1  PRKCB  CPLX1  SYT12  ATP2A2  SLC29A2  STX19  SYN3  PIP5K1C  LRRK2"
9.39819058919207e-05,100,767,1.68010123649142,"Chemical synaptic transmission "," http://amigo.geneontology.org/amigo/term/GO:0007268"," CAMKK1  NCDN  SLC4A8  RASGRF1  CACNB1  SNCB  CADPS2  MTMR2  ACHE  RPH3A  SLC17A6  STX1B  P2RX6  ZMYND8  SNPH  MYLK2  PLCB4  FMR1  ZDHHC2  PLAT  NAPA  CACNG7  CPEB3  GABRA4  GLRB  CAMKK2  KCNA1  SLC29A1  GABRG2  FGF12  PLCL1  KCNC4  AKAP7  SV2C  GIPC1  SLC12A5  PNKD  ATF4  VGF  LRRC4  AKAP12  SLC6A6  MAP1B  SNAP25  EPHB2  STXBP1  PREPL  USP8  NAAA  PPP3CA  NOVA1  CACNA1A  CACNG8  SYT2  STXBP5L  GABRB2  CPLX2  STAR  SCN2B  SLC24A2  KIF5A  HTR5A  DGKI  BRAF  KCNB1  SYNJ1  BRSK1  ELAVL4  ADORA1  ABHD6  ZDHHC3  ADCY1  PRKCB  CACNG2  MAP1A  CA7  CPLX1  MECP2  DLGAP1  PDE7B  SYT12  ATP2A2  RPS6KA3  PCDHB9  STX19  HTR1F  LYNX1  CACNB4  PLCB1  GRID1  GJC1  GRIN2A  SYN3  PIP5K1C  GABRD  LRRK2  PCDHB11  ARC  INSYN1  PCDHB16"
9.39819058919207e-05,100,767,1.68010123649142,"Anterograde trans-synaptic signaling "," http://amigo.geneontology.org/amigo/term/GO:0098916"," CAMKK1  NCDN  SLC4A8  RASGRF1  CACNB1  SNCB  CADPS2  MTMR2  ACHE  RPH3A  SLC17A6  STX1B  P2RX6  ZMYND8  SNPH  MYLK2  PLCB4  FMR1  ZDHHC2  PLAT  NAPA  CACNG7  CPEB3  GABRA4  GLRB  CAMKK2  KCNA1  SLC29A1  GABRG2  FGF12  PLCL1  KCNC4  AKAP7  SV2C  GIPC1  SLC12A5  PNKD  ATF4  VGF  LRRC4  AKAP12  SLC6A6  MAP1B  SNAP25  EPHB2  STXBP1  PREPL  USP8  NAAA  PPP3CA  NOVA1  CACNA1A  CACNG8  SYT2  STXBP5L  GABRB2  CPLX2  STAR  SCN2B  SLC24A2  KIF5A  HTR5A  DGKI  BRAF  KCNB1  SYNJ1  BRSK1  ELAVL4  ADORA1  ABHD6  ZDHHC3  ADCY1  PRKCB  CACNG2  MAP1A  CA7  CPLX1  MECP2  DLGAP1  PDE7B  SYT12  ATP2A2  RPS6KA3  PCDHB9  STX19  HTR1F  LYNX1  CACNB4  PLCB1  GRID1  GJC1  GRIN2A  SYN3  PIP5K1C  GABRD  LRRK2  PCDHB11  ARC  INSYN1  PCDHB16"
9.39819058919207e-05,101,776,1.67722168153713,"Trans-synaptic signaling "," http://amigo.geneontology.org/amigo/term/GO:0099537"," CAMKK1  NCDN  SLC4A8  RASGRF1  CACNB1  SNCB  CADPS2  MTMR2  ACHE  RPH3A  SLC17A6  STX1B  P2RX6  ZMYND8  SNPH  MYLK2  PLCB4  FMR1  ZDHHC2  PLAT  NAPA  CACNG7  CPEB3  GABRA4  GLRB  CAMKK2  KCNA1  SLC29A1  GABRG2  FGF12  PLCL1  KCNC4  AKAP7  SV2C  GIPC1  SLC12A5  PNKD  ATF4  VGF  LRRC4  AKAP12  SLC6A6  MAP1B  SNAP25  EPHB2  STXBP1  PREPL  USP8  NAAA  PPP3CA  NOVA1  CACNA1A  CACNG8  SYT2  STXBP5L  GABRB2  CPLX2  STAR  SCN2B  SLC24A2  KIF5A  HTR5A  DGKI  BRAF  KCNB1  SYNJ1  BRSK1  ELAVL4  ADORA1  ABHD6  ZDHHC3  ADCY1  PRKCB  CACNG2  MAP1A  CA7  CPLX1  MECP2  DLGAP1  PDE7B  SYT12  ATP2A2  RPS6KA3  PCDHB9  STX19  HTR1F  LYNX1  CACNB4  PLCB1  GRID1  GJC1  GRIN2A  SYN3  PIP5K1C  GABRD  LRRK2  IL1RAP  PCDHB11  ARC  INSYN1  PCDHB16"
0.000144380631118341,104,815,1.64439650837359,"Synaptic signaling "," http://amigo.geneontology.org/amigo/term/GO:0099536"," CAMKK1  NCDN  SLC4A8  RASGRF1  CACNB1  SNCB  CADPS2  MTMR2  ACHE  RPH3A  SLC17A6  STX1B  P2RX6  ZMYND8  SNPH  MYLK2  PLCB4  FMR1  DRP2  ZDHHC2  PLAT  NAPA  CACNG7  CPEB3  GABRA4  GLRB  CAMKK2  KCNA1  SLC29A1  GABRG2  FGF12  PLCL1  KCNC4  AKAP7  SV2C  GIPC1  SLC12A5  PNKD  ATF4  VGF  LRRC4  AKAP12  SLC6A6  MAP1B  SNAP25  EPHB2  STXBP1  PREPL  USP8  NAAA  PPP3CA  NOVA1  CACNA1A  CACNG8  SYT2  STXBP5L  GABRB2  CPLX2  STAR  SCN2B  SLC24A2  KIF5A  NRG1  HTR5A  DGKI  BRAF  KCNB1  SYNJ1  BRSK1  ELAVL4  ADORA1  ABHD6  ZDHHC3  ADCY1  PRKCB  CACNG2  MAP1A  CA7  CPLX1  MECP2  DLGAP1  PDE7B  SYT12  ATP2A2  KCMF1  RPS6KA3  PCDHB9  STX19  HTR1F  LYNX1  CACNB4  PLCB1  GRID1  GJC1  GRIN2A  SYN3  PIP5K1C  GABRD  LRRK2  IL1RAP  PCDHB11  ARC  INSYN1  PCDHB16"
0.000186143655391646,84,622,1.74028235473745,"Regulation of transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:0034762"," HECW1  ABCC8  CACNA2D2  CAPN1  GOPC  OPN3  ATG5  RASGRF1  SPHK2  CACNB1  ATP1B3  GNB5  TMEM38A  TESC  SLC9A1  SORBS1  HCN2  FMR1  KCNN4  CACNG7  SCN1B  STIM2  PPARGC1A  KCNA1  FGF12  KLHL24  KCNIP3  KCNC4  AKAP7  PKD2  RHOQ  KCNJ8  KCNS1  RTN2  KCNC1  FGF13  DPP6  CACNG6  KCNC3  EPHB2  CAB39  MYC  PIM1  COX17  STAC2  CACNA1A  CACNG8  ATP1B1  KCNH1  SCN1A  SCN2B  AKAP6  KCNS2  CACNA2D3  APPL1  BRAF  KCNB1  LRRC38  C4orf3  HCN1  PRKCB  CACNG2  IRS1  KCNAB3  KCNS3  KCND3  OXSR1  GLRX  KCNH6  SCN4B  KCNA3  KCNA2  KCNJ14  CACNB4  SLC8A1  GRIN2A  KCNK12  KCNQ5  SESTD1  KCNJ11  SCN8A  ARC  RYR2  NEFL"
0.000199697296919821,73,518,1.81603375159056,"Signal release "," http://amigo.geneontology.org/amigo/term/GO:0023061"," ICA1  ABCC8  NOS2  CACNA2D2  SLC4A8  TM7SF3  CYB5R4  CADPS2  GNAS  SIRT4  RPH3A  STX1B  SNPH  FMR1  NAPA  CPT1A  PPARD  GPLD1  PASK  TARDBP  GIPC1  ACVR1C  PFKFB2  PNKD  LIF  VGF  SNAP25  ARNTL  RAB11FIP5  STXBP1  PREPL  NAAA  PPP3CA  CACNA1A  TRPM2  SYT2  TMF1  STXBP5L  CPLX2  CAMK2G  TCF7L2  ADM  ITPR1  PRKCA  DGKI  BRAF  KCNB1  SYNJ1  KALRN  BRSK1  VSNL1  ADORA1  ADCY1  PRKCB  GALR1  NKX3-1  CPLX1  IRS1  KCNS3  SYT12  ATP2A2  FZD4  KCNA2  STX19  EFNA5  RAB11B  SYN3  PIP5K1C  KCNJ11  LRRK2  PIM3  SYT15  SYT3"
0.000270010828736944,74,533,1.78910292646867,"Regulation of ion transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:0034765"," HECW1  ABCC8  CACNA2D2  CAPN1  GOPC  ATG5  RASGRF1  SPHK2  CACNB1  ATP1B3  GNB5  TMEM38A  TESC  SLC9A1  HCN2  FMR1  KCNN4  CACNG7  SCN1B  STIM2  PPARGC1A  KCNA1  FGF12  KLHL24  KCNIP3  KCNC4  AKAP7  PKD2  KCNJ8  KCNS1  KCNC1  FGF13  DPP6  CACNG6  KCNC3  EPHB2  CAB39  COX17  STAC2  CACNA1A  CACNG8  ATP1B1  KCNH1  SCN1A  SCN2B  AKAP6  KCNS2  CACNA2D3  KCNB1  LRRC38  C4orf3  HCN1  CACNG2  KCNAB3  KCNS3  KCND3  OXSR1  GLRX  KCNH6  SCN4B  KCNA3  KCNA2  KCNJ14  CACNB4  SLC8A1  GRIN2A  KCNK12  KCNQ5  SESTD1  KCNJ11  SCN8A  ARC  RYR2  NEFL"
0.000270010828736944,34,177,2.47534915509736,"Sodium ion transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:0035725"," HECW1  SLC6A13  SLC6A7  SLC4A8  ATP1B3  TESC  SLC9A1  HCN2  ATP1A3  ATP4A  SCN1B  SLC6A12  SLC4A9  FGF12  KLHL24  PKD2  FGF13  SLC6A6  ATP1A4  SLC9A5  TRPM2  ATP1B1  SLC20A1  SCN1A  SHROOM2  SCN2B  SLC24A2  ATP1A1  HCN1  SLC20A2  GLRX  SCN4B  SLC8A1  SCN8A"
0.000452107684026697,38,214,2.28823507657846,"Vesicle-mediated transport in synapse "," http://amigo.geneontology.org/amigo/term/GO:0099003"," SLC4A8  SNCB  CADPS2  EPS15  SLC17A6  STX1B  SNPH  FMR1  NAPA  MAPK10  PPP3CC  GIPC1  SNAP25  STXBP1  PREPL  SYT2  GRIP2  STXBP5L  CPLX2  NRG1  MX1  DGKI  BRAF  SYNJ1  BRSK1  ADCY1  PRKCB  CPLX1  SYT12  ATP2A2  STX19  SYN3  PIP5K1C  LRRK2  BTBD8  DNM3  ITSN2  ARC"
0.000504777991370906,45,275,2.10867978827278,"Heart contraction "," http://amigo.geneontology.org/amigo/term/GO:0060047"," CACNA2D2  MAP2K3  ADRB1  ATG5  CACNB1  ATP2B3  ATP1B3  ATP2B1  TMEM38A  SLC9A1  MYLK2  ATP1A3  CACNG7  SCN1B  GLRX3  FGF12  KCNIP3  TNNT2  KCNJ8  PIK3CA  FGF13  CACNG6  ATP1A4  CACNG8  ATP1B1  SCN1A  ADM  SCN2B  ITPR1  ATP2B2  ACE  SPTBN4  ATP1A1  ADORA1  KCND3  ADRA1D  KCNH6  ATP2A2  SCN4B  KCNJ14  GJC1  SLC8A1  RNLS  KCNJ11  RYR2"
0.000539483235754473,46,285,2.0799063798558,"Heart process "," http://amigo.geneontology.org/amigo/term/GO:0003015"," CACNA2D2  MAP2K3  ADRB1  ATG5  CACNB1  ATP2B3  ATP1B3  ATP2B1  TMEM38A  SLC9A1  MYLK2  ATP1A3  CACNG7  SCN1B  GLRX3  FGF12  KCNIP3  TNNT2  KCNJ8  PIK3CA  FGF13  CACNG6  ATP1A4  CACNG8  ATP1B1  SCN1A  ADM  SCN2B  ITPR1  ATP2B2  ACE  SPTBN4  ATP1A1  ADORA1  AKAP13  KCND3  ADRA1D  KCNH6  ATP2A2  SCN4B  KCNJ14  GJC1  SLC8A1  RNLS  KCNJ11  RYR2"
0.000539483235754473,36,200,2.31954776710006,"Multicellular organismal signaling "," http://amigo.geneontology.org/amigo/term/GO:0035637"," CACNA2D2  CACNB1  ATP2B3  ATP1B3  ATP2B1  SLC9A1  FMR1  ATP1A3  CACNG7  SCN1B  CNTNAP1  KCNA1  FGF12  KCNIP3  CACNG6  ATP1A4  CACNG8  ATP1B1  SCN1A  SCN2B  ITPR1  ATP2B2  SPTBN4  ATP1A1  CACNG2  KCND3  KCNH6  ATP2A2  SCN4B  KCNA2  KCNJ14  GJC1  SLC8A1  KCNJ11  SCN8A  RYR2"
0.000894365376841251,45,282,2.05633667296104,"Regulation of ion transmembrane transporter activity "," http://amigo.geneontology.org/amigo/term/GO:0032412"," HECW1  ABCC8  CAPN1  GOPC  RASGRF1  SPHK2  CACNB1  ATP1B3  GNB5  TESC  SLC9A1  FMR1  CACNG7  SCN1B  STIM2  PPARGC1A  KCNA1  FGF12  KLHL24  AKAP7  PKD2  KCNS1  KCNC1  FGF13  EPHB2  CAB39  COX17  STAC2  CACNG8  ATP1B1  SCN2B  AKAP6  KCNS2  LRRC38  C4orf3  CACNG2  OXSR1  GLRX  SCN4B  CACNB4  GRIN2A  KCNJ11  ARC  RYR2  NEFL"
0.000949061863578561,41,249,2.12185315598176,"Sodium ion transport "," http://amigo.geneontology.org/amigo/term/GO:0006814"," HECW1  SLC6A13  SLC6A7  SLC4A8  ATP1B3  TESC  SLC9A1  SLC17A6  HCN2  MAGED2  ATP1A3  ATP4A  SCN1B  SLC6A12  SLC38A1  SLC4A9  FGF12  KLHL24  PKD2  FGF13  SLC6A6  ATP1A4  SLC38A2  SLC9A5  SLC5A6  TRPM2  ATP1B1  SLC20A1  SCN1A  SHROOM2  SCN2B  SLC24A2  SPTBN4  ATP1A1  HCN1  SLC20A2  SLC38A11  GLRX  SCN4B  SLC8A1  SCN8A"
0.000949061863578561,80,615,1.67627661579047,"Cellular component disassembly "," http://amigo.geneontology.org/amigo/term/GO:0022411"," SLC25A5  ABCC8  CAPN1  CLEC16A  PHF23  USP36  ATG5  DHX8  FUNDC1  WIPI1  NCK2  FAP  MRPL22  MTIF2  ADD1  KIF9  MCOLN1  SUPT16H  SH3BP1  MRPL4  NAPA  TGFBR1  SMARCD2  MRPL27  PPARGC1A  CAMKK2  MRPS30  MFN2  MTRF1  PIK3CA  ACVR1C  TTBK2  FGF13  MRPL34  MAP1B  MRPL35  MICAL2  CCNB1  VILL  CKAP2  MRPL47  MYC  MRPL15  SMARCC2  MAP1LC3B  CTSK  IQSEC1  CISD2  CDKN2A  MRRF  ADAM8  PRKCA  ADAMTS5  OXA1L  AIFM1  NRG1  SYNJ1  SPTBN4  UBQLN4  EIF5A2  TEX264  CFL2  FUNDC2  FRAT1  PRKCB  NDEL1  MRPL16  MAP1A  ATP2A2  ATG13  MRPL48  CIDEA  FRAT2  MRPS11  H1-0  ARID2  NOXO1  WDR45  UVRAG  MRPL12"
0.000949061863578561,46,293,2.02311712716349,"Regulation of transmembrane transporter activity "," http://amigo.geneontology.org/amigo/term/GO:0022898"," HECW1  ABCC8  CAPN1  GOPC  RASGRF1  SPHK2  CACNB1  ATP1B3  GNB5  TESC  SLC9A1  FMR1  CACNG7  SCN1B  STIM2  PPARGC1A  KCNA1  FGF12  KLHL24  AKAP7  PKD2  KCNS1  KCNC1  FGF13  EPHB2  CAB39  PIM1  COX17  STAC2  CACNG8  ATP1B1  SCN2B  AKAP6  KCNS2  LRRC38  C4orf3  CACNG2  OXSR1  GLRX  SCN4B  CACNB4  GRIN2A  KCNJ11  ARC  RYR2  NEFL"
0.000949061863578561,28,141,2.55899674857374,"Cardiac conduction "," http://amigo.geneontology.org/amigo/term/GO:0061337"," CACNA2D2  CACNB1  ATP2B3  ATP1B3  ATP2B1  SLC9A1  ATP1A3  CACNG7  SCN1B  KCNIP3  CACNG6  ATP1A4  CACNG8  ATP1B1  SCN2B  ITPR1  ATP2B2  SPTBN4  ATP1A1  KCND3  KCNH6  ATP2A2  SCN4B  KCNJ14  GJC1  SLC8A1  KCNJ11  RYR2"
0.000995296446808647,197,1867,1.35973013782869,"Protein transport "," http://amigo.geneontology.org/amigo/term/GO:0015031"," ICA1  ABCC8  NOS2  CACNA2D2  PKD1  SEC62  BID  TOMM34  GOPC  HERPUD1  CBLN4  USP36  APPBP2  TM7SF3  CTSA  SNX24  CYB5R4  EVI5  KLHL20  AP4E1  CADPS2  EPS15  ZW10  ACHE  GNAS  TESC  SIRT4  RPH3A  MCOLN1  AAAS  STX1B  SLC25A17  SEC23A  E2F1  NUP93  PARD6A  NAGPA  GGA2  ZDHHC2  KCNN4  NAPA  CACNG7  PLEKHA8  C17orf75  MAPK10  CPT1A  IL10RA  TBC1D30  PPARD  GPLD1  GOLPH3  PEX5L  KCNIP3  DNAJC27  TRAK2  MFN2  RAB3GAP2  AFTPH  PPP3CC  TARDBP  LYPLA1  COPA  GIPC1  ACVR1C  PFKFB2  ACSL3  SNX21  ARFGEF2  STX16  PEX6  RTN2  NECAB3  TIMM8A  VGF  TOMM40  ATG4D  HACL1  NR1H2  REEP2  SNAP25  XPO4  ARNTL  EDEM1  SORT1  NAPG  LCA5  RAB11FIP5  COG2  GCC2  VPS36  TBC1D4  STXBP1  ATP6V1G1  RANBP6  SORL1  PREPL  BBS7  NUP54  PPP3CA  PRICKLE1  SLC15A4  CACNA1A  TRPM2  DOP1B  SAE1  CACNG8  ATP1B1  LYST  GRIP2  STXBP5L  SNX12  ATP6V1B2  CDKN2A  USP6NL  CAMK2G  TCF7L2  ABCB9  ITPR1  AKAP6  FRMD4A  ADAM8  PTPN14  SAR1B  RANBP2  ING1  PRKCA  DPH3  GOLGA7B  OXA1L  KIF5A  RPGR  AIFM1  APPL1  CABP1  KCNB1  TOMM40L  PCNT  VSNL1  ADORA1  CHCHD4  EIF5A2  ZDHHC3  GRPEL2  SLU7  LMTK2  UBAP1  GAPVD1  ARL5B  PRKCB  NDEL1  CACNG2  MAP1A  TBC1D16  MYO5B  ATG16L2  ATG4B  MFF  CPLX1  IRS1  RAB24  KCNS3  RAB37  ABCD2  REP15  BBS1  RPL15  ATG13  ZDHHC21  ARL4D  MTX3  ARIH2  RABEP2  AQP11  STX19  EXOC3  YOD1  AP1S2  GAS6  EFNA5  RAB11B  BICD2  KCNJ11  ARL4C  LRRK2  RGPD4  KPNA5  MYO5A  PIM3  SCAMP5  CHML  TBC1D8  RANBP17  IPO7  DENND1B  ATP6V1E2  STRADA  RAB7B"
0.00100027267945838,7,11,8.20042139883858,"Establishment or maintenance of transmembrane electrochemical gradient "," http://amigo.geneontology.org/amigo/term/GO:0010248"," BAK1  ATP1B3  ATP1A3  ATP4A  ATP1A4  ATP1B1  ATP1A1"
0.00100027267945838,24,112,2.76136638940483,"Synaptic vesicle exocytosis "," http://amigo.geneontology.org/amigo/term/GO:0016079"," SLC4A8  CADPS2  STX1B  SNPH  FMR1  NAPA  GIPC1  SNAP25  STXBP1  PREPL  SYT2  STXBP5L  CPLX2  DGKI  BRAF  SYNJ1  ADCY1  PRKCB  CPLX1  SYT12  ATP2A2  STX19  PIP5K1C  LRRK2"
0.00175035832274156,29,155,2.41099947117927,"Neurotransmitter secretion "," http://amigo.geneontology.org/amigo/term/GO:0007269"," SLC4A8  CADPS2  RPH3A  STX1B  SNPH  FMR1  NAPA  GIPC1  PNKD  SNAP25  STXBP1  PREPL  NAAA  SYT2  STXBP5L  CPLX2  DGKI  BRAF  SYNJ1  BRSK1  ADCY1  PRKCB  CPLX1  SYT12  ATP2A2  STX19  SYN3  PIP5K1C  LRRK2"
0.00175035832274156,29,155,2.41099947117927,"Signal release from synapse "," http://amigo.geneontology.org/amigo/term/GO:0099643"," SLC4A8  CADPS2  RPH3A  STX1B  SNPH  FMR1  NAPA  GIPC1  PNKD  SNAP25  STXBP1  PREPL  NAAA  SYT2  STXBP5L  CPLX2  DGKI  BRAF  SYNJ1  BRSK1  ADCY1  PRKCB  CPLX1  SYT12  ATP2A2  STX19  SYN3  PIP5K1C  LRRK2"
0.00206630601521973,8,16,6.4431882419446,"Sodium ion export across plasma membrane "," http://amigo.geneontology.org/amigo/term/GO:0036376"," ATP1B3  SLC9A1  ATP1A3  ATP4A  ATP1A4  ATP1B1  ATP1A1  SLC8A1"
0.00210349194086911,12,36,4.29545882796307,"Tricarboxylic acid cycle "," http://amigo.geneontology.org/amigo/term/GO:0006099"," MDH1  CS  IDH3G  SDHA  DLD  FH  IDH3B  SDHB  IDH3A  SDHAF2  OGDHL  SDHD"
0.00218075791056317,196,1885,1.33990970336461,"Cell-cell signaling "," http://amigo.geneontology.org/amigo/term/GO:0007267"," HECW1  ICA1  CAMKK1  ABCC8  NOS2  CACNA2D2  PKD1  CALCOCO1  ZRANB1  NCDN  CUL3  SLC4A8  RASGRF1  TM7SF3  CYB5R4  TLE2  CACNB1  PSME4  SNCB  CADPS2  MTMR2  ACHE  NLK  GNAS  SIRT4  RPH3A  SLC17A6  STX1B  HCN2  P2RX6  PPM1A  ZMYND8  SNPH  MYLK2  PLCB4  FMR1  DRP2  FGF9  PARD6A  ZDHHC2  PLAT  CCNE1  NAPA  CACNG7  SCN1B  BCL7B  CPEB3  PFN1  GABRA4  NFKB1  GLRB  CPT1A  CAMKK2  KCNA1  PPARD  GPLD1  SLC29A1  GABRG2  FGF12  IGFBP2  WNT6  PASK  STRN  PLCL1  KCNC4  AKAP7  PKD2  TARDBP  SV2C  GIPC1  TTC21B  ACVR1C  PFKFB2  SLC12A5  PNKD  ATF4  LIF  VGF  LRRC4  FGF13  AKAP12  SLC6A6  KREMEN2  MAP1B  SNAP25  EPHB2  ARNTL  MBD2  RAB11FIP5  STXBP1  PPM1B  PREPL  USP8  NAAA  LEF1  PPP3CA  PRICKLE1  NOVA1  FGF7  CACNA1A  TRPM2  CACNG8  CELSR2  SYT2  TMF1  STXBP5L  GABRB2  CPLX2  GNRH1  STAR  CAMK2G  TCF7L2  ADM  SCN2B  ITPR1  PRKCA  LRRK1  SLC24A2  KIF5A  NRG1  HTR5A  DGKI  BRAF  KCNB1  SYNJ1  KALRN  BRSK1  ELAVL4  VSNL1  ADORA1  PSMD6  ABHD6  ZDHHC3  ADCY1  FZD6  FRAT1  ILK  PRKCB  GALR1  CACNG2  MAP1A  NKX3-1  IGFBP6  SDHAF2  CA7  CPLX1  IRS1  MECP2  AR  DLGAP1  KCNS3  PDE7B  ADRA1D  SYT12  ATP2A2  FZD4  PCSK1  KCMF1  SCN4B  RPS6KA3  KCNA2  ZBTB33  PCDHB9  STX19  HTR1F  LYNX1  FRAT2  CACNB4  PLCB1  GRID1  GJC1  GRIN2A  KREMEN1  EFNA5  RAB11B  SYN3  PIP5K1C  MITF  RNF220  KCNJ11  GABRD  LRRK2  IL1RAP  PSMD12  PCDHB11  PIM3  ARC  RYR2  SYT15  TMEM170B  INSYN1  SYT3  CCL27  DDX3X  JRK  PCDHB16"
0.00234721157182629,46,306,1.93716770672844,"Regulation of transporter activity "," http://amigo.geneontology.org/amigo/term/GO:0032409"," HECW1  ABCC8  CAPN1  GOPC  RASGRF1  SPHK2  CACNB1  ATP1B3  GNB5  TESC  SLC9A1  FMR1  CACNG7  SCN1B  STIM2  PPARGC1A  KCNA1  FGF12  KLHL24  AKAP7  PKD2  KCNS1  KCNC1  FGF13  EPHB2  CAB39  PIM1  COX17  STAC2  CACNG8  ATP1B1  SCN2B  AKAP6  KCNS2  LRRC38  C4orf3  CACNG2  OXSR1  GLRX  SCN4B  CACNB4  GRIN2A  KCNJ11  ARC  RYR2  NEFL"
0.00242978656473715,77,606,1.63737787006513,"Regulation of system process "," http://amigo.geneontology.org/amigo/term/GO:0044057"," HSPB6  ABCC8  CACNA2D2  JARID2  ADRB1  CACNB1  ATP2B3  ATP1B3  ATP2B1  TMEM38A  MGLL  MTMR2  SLC9A1  STX1B  ZMYND8  MYLK2  TNNC2  FMR1  ATP1A3  CACNG7  SCN1B  GLRX3  MTMR4  PPARGC1A  CTSC  KCNA1  FGF12  KCNIP3  SLC25A12  ERRFI1  TNNT2  FGF13  CACNG6  NR1H2  ATP1A4  ROCK2  IL6ST  ZFHX2  TRPC3  PPP3CA  CACNG8  ATP1B1  CAMK2G  ADM  SCN2B  ITPR1  AKAP6  PRKCA  JAM2  FBXO32  ATP2B2  EPB41  ACE  SPTBN4  ATP1A1  ADORA1  GALR1  NKX3-1  PBX3  MECP2  DLGAP1  KCND3  ADRA1D  KCNH6  ATP2A2  ZDHHC21  SPHK1  SCN4B  KCNJ14  GJC1  SLC8A1  GAS6  RNLS  KCNJ11  LRRK2  ANXA6  RYR2"
